id,role_id,menu_id,tenant_id,order_by
Ylxq9Og8MLEsWxtxf3Br5S,T/A58UzxTzK0thbZH7aZhw,AEK9E7ZTTV+ZTXNpx73AOg,ZDbZlC1OT8KaDg6soxMCBQ,9001
7AmPF7ynpgVbLznz5C7/i/,T/A58UzxTzK0thbZH7aZhw,RbDAFq7CTzuAaxQP12fSCQ,ZDbZlC1OT8KaDg6soxMCBQ,9002
6SA0nNrsC8acCgi6sYOjfa,T/A58UzxTzK0thbZH7aZhw,KbZS6RW5TaK4rZGVBUXMfQ,ZDbZlC1OT8KaDg6soxMCBQ,9003
