id,role_id,menu_id,tenant_id,order_by
91142AX0SnuTzuA8OYU0pw,T/A58UzxTzK0thbZH7aZhw,67lomz6zTpu62gFGoOi9tg,ZDbZlC1OT8KaDg6soxMCBQ,100
5+dM9MzLQX2lG0SJfpsbFw,T/A58UzxTzK0thbZH7aZhw,0RBzpvXXSEmRea/vmgb5Ig,ZDbZlC1OT8KaDg6soxMCBQ,101
d5uID75QRlCLmw3Z3t3VuA,T/A58UzxTzK0thbZH7aZhw,KxSe54uhQT6oIycd8BSOeA,ZDbZlC1OT8KaDg6soxMCBQ,102
nkzcSB2kTiekb6Gh6r74Pg,T/A58UzxTzK0thbZH7aZhw,RsLw6vqaRiKU4VwDnshrfA,ZDbZlC1OT8KaDg6soxMCBQ,103
